index,airborne delay cost,ground delay cost,transform
"[31, 32, 31, 34, 33, 34, 34, 33, 36, 33, 35, 34, 35, 34, 28, 25, 27, 28]",2164.76881532996,152.5,0
"[31, 32, 31, 34, 33, 34, 34, 33, 35, 33, 36, 34, 35, 34, 28, 25, 27, 28]",2164.76881532996,152.5,1
"[31, 32, 31, 34, 33, 34, 34, 32, 37, 33, 35, 34, 35, 34, 28, 25, 27, 28]",2164.76881532996,152.5,1
"[31, 32, 31, 33, 33, 35, 34, 33, 36, 33, 35, 34, 35, 34, 28, 25, 27, 28]",2164.76881532996,152.5,1
"[31, 32, 31, 34, 33, 34, 34, 32, 37, 33, 35, 34, 35, 34, 28, 25, 27, 28]",2164.76881532996,152.5,1
"[31, 32, 31, 34, 33, 34, 34, 33, 35, 34, 35, 34, 35, 34, 28, 25, 27, 28]",2162.785228267988,153.75,0
"[31, 32, 31, 34, 33, 34, 34, 32, 35, 35, 35, 34, 35, 34, 28, 25, 27, 28]",2162.785228267988,153.75,1
"[31, 32, 31, 34, 33, 34, 34, 33, 35, 34, 35, 34, 34, 34, 29, 25, 27, 28]",2147.556539778047,156.25,0
"[31, 32, 31, 34, 33, 34, 34, 33, 34, 34, 36, 34, 34, 34, 29, 25, 27, 28]",2147.556539778047,156.25,1
"[31, 32, 31, 34, 33, 34, 34, 33, 34, 35, 35, 34, 34, 34, 29, 25, 27, 28]",2147.556539778047,156.25,1
"[31, 32, 31, 34, 33, 34, 34, 33, 34, 34, 36, 34, 34, 34, 29, 25, 27, 28]",2147.556539778047,156.25,1
"[31, 32, 31, 34, 33, 34, 34, 33, 34, 34, 36, 34, 34, 34, 29, 25, 27, 28]",2147.556539778047,156.25,1
"[31, 32, 31, 34, 33, 34, 34, 33, 35, 34, 35, 34, 34, 34, 28, 25, 28, 28]",2144.4563451682657,158.75,0
"[31, 32, 31, 34, 33, 34, 34, 33, 34, 34, 36, 34, 34, 34, 28, 25, 28, 28]",2144.4563451682657,158.75,1
"[30, 33, 31, 34, 33, 34, 34, 33, 35, 34, 35, 34, 34, 34, 28, 25, 28, 28]",2144.4563451682657,158.75,1
"[31, 32, 31, 34, 33, 34, 34, 32, 36, 34, 35, 34, 34, 34, 28, 25, 28, 28]",2144.4563451682657,158.75,1
"[31, 32, 31, 34, 33, 34, 34, 33, 35, 34, 35, 34, 34, 34, 27, 25, 29, 28]",2143.090820803482,161.25,0
"[31, 32, 31, 34, 33, 34, 34, 33, 34, 34, 36, 34, 34, 34, 27, 25, 29, 28]",2143.090820803482,161.25,1
"[31, 32, 31, 34, 33, 34, 34, 32, 36, 34, 35, 34, 34, 34, 27, 25, 29, 28]",2143.090820803482,161.25,1
"[31, 32, 30, 34, 34, 34, 34, 33, 35, 34, 35, 34, 34, 34, 27, 25, 29, 28]",2143.090820803482,161.25,1
"[31, 32, 31, 34, 33, 34, 34, 33, 34, 34, 36, 34, 34, 34, 27, 25, 29, 28]",2143.090820803482,161.25,1
"[31, 32, 31, 33, 33, 35, 34, 33, 35, 34, 35, 34, 34, 34, 27, 25, 29, 28]",2143.090820803482,161.25,1
"[31, 32, 31, 34, 33, 34, 34, 32, 36, 34, 35, 34, 34, 34, 27, 25, 29, 28]",2143.090820803482,161.25,1
"[31, 32, 31, 34, 33, 34, 34, 33, 34, 35, 35, 34, 34, 34, 27, 25, 29, 28]",2143.090820803482,161.25,1
"[31, 32, 31, 34, 33, 34, 33, 34, 35, 34, 35, 34, 34, 34, 27, 25, 29, 28]",2143.090820803482,161.25,1
"[31, 32, 31, 34, 33, 34, 34, 32, 35, 35, 35, 34, 34, 34, 27, 25, 29, 28]",2143.090820803482,161.25,1
"[31, 32, 31, 34, 33, 34, 34, 32, 36, 34, 35, 34, 34, 34, 27, 25, 29, 28]",2143.090820803482,161.25,1
"[31, 32, 31, 34, 33, 34, 34, 33, 34, 34, 36, 34, 34, 34, 27, 25, 29, 28]",2143.090820803482,161.25,1
"[31, 32, 31, 34, 33, 34, 34, 33, 34, 34, 36, 34, 34, 34, 27, 25, 29, 28]",2143.090820803482,161.25,1
"[31, 32, 31, 34, 33, 34, 34, 33, 34, 34, 36, 34, 34, 34, 27, 25, 29, 28]",2143.090820803482,161.25,1
"[31, 32, 31, 34, 33, 34, 34, 33, 34, 34, 36, 34, 34, 34, 27, 25, 29, 28]",2143.090820803482,161.25,1
"[31, 32, 31, 34, 33, 34, 34, 33, 34, 34, 36, 34, 34, 34, 27, 25, 29, 28]",2143.090820803482,161.25,1
"[31, 32, 31, 34, 33, 34, 34, 33, 35, 33, 36, 34, 34, 34, 27, 25, 29, 28]",2143.090820803482,161.25,1
"[31, 32, 31, 34, 33, 34, 34, 33, 34, 35, 35, 34, 34, 34, 27, 25, 29, 28]",2143.090820803482,161.25,1
"[31, 32, 31, 34, 33, 34, 34, 33, 35, 33, 35, 35, 34, 34, 27, 25, 29, 28]",2143.090820803482,161.25,1
"[31, 32, 31, 34, 33, 34, 34, 32, 36, 34, 35, 34, 34, 34, 27, 25, 29, 28]",2143.090820803482,161.25,1
"[31, 32, 31, 34, 33, 34, 34, 32, 35, 35, 35, 34, 34, 34, 27, 25, 29, 28]",2143.090820803482,161.25,1
"[31, 32, 31, 34, 33, 34, 34, 32, 36, 34, 35, 34, 34, 34, 27, 25, 29, 28]",2143.090820803482,161.25,1
"[31, 32, 31, 34, 33, 34, 34, 33, 35, 33, 35, 35, 34, 34, 27, 25, 29, 28]",2143.7278960933136,163.75,0
"[31, 32, 31, 34, 33, 34, 34, 33, 34, 34, 35, 35, 34, 34, 27, 25, 29, 28]",2143.8044138778614,165.0,0
"[31, 32, 31, 33, 34, 34, 34, 33, 34, 34, 35, 35, 34, 34, 27, 25, 29, 28]",2143.8044138778614,165.0,1
"[31, 32, 31, 34, 33, 34, 34, 33, 34, 33, 35, 36, 34, 34, 27, 25, 29, 28]",2143.8044138778614,165.0,1
"[31, 32, 31, 34, 33, 34, 34, 32, 35, 34, 35, 35, 34, 34, 27, 25, 29, 28]",2143.8044138778614,165.0,1
"[31, 32, 31, 34, 33, 34, 34, 33, 34, 34, 34, 36, 34, 34, 27, 25, 29, 28]",2144.7927636031586,166.25,0
"[31, 32, 31, 34, 33, 34, 34, 32, 34, 35, 34, 36, 34, 34, 27, 25, 29, 28]",2144.7927636031586,166.25,1
"[31, 32, 31, 34, 32, 34, 35, 33, 34, 34, 34, 36, 34, 34, 27, 25, 29, 28]",2144.7927636031586,166.25,1
"[31, 32, 31, 34, 33, 34, 33, 34, 34, 34, 34, 36, 34, 34, 27, 25, 29, 28]",2144.7927636031586,166.25,1
"[31, 32, 31, 34, 33, 34, 34, 33, 34, 34, 34, 35, 35, 34, 27, 25, 29, 28]",2140.87537854842,167.5,0
"[31, 32, 30, 35, 33, 34, 34, 33, 34, 34, 34, 35, 35, 34, 27, 25, 29, 28]",2140.87537854842,167.5,1
"[31, 32, 31, 34, 33, 34, 34, 33, 34, 34, 34, 34, 35, 35, 27, 25, 29, 28]",2133.412794340491,170.0,0
"[31, 32, 31, 34, 32, 34, 35, 33, 34, 34, 34, 34, 35, 35, 27, 25, 29, 28]",2133.412794340491,170.0,1
"[31, 32, 31, 34, 33, 34, 34, 33, 34, 34, 34, 33, 35, 36, 27, 25, 29, 28]",2130.468996527066,172.5,0
"[31, 32, 31, 34, 33, 34, 34, 33, 34, 34, 34, 33, 35, 35, 28, 25, 29, 28]",2118.2012465084294,173.75,0
"[31, 32, 31, 34, 33, 33, 35, 33, 34, 34, 34, 33, 35, 35, 28, 25, 29, 28]",2118.2012465084294,173.75,1
"[31, 32, 31, 34, 33, 34, 34, 33, 34, 34, 34, 33, 34, 36, 28, 25, 29, 28]",2115.283027390103,175.0,0
"[31, 32, 31, 34, 33, 34, 34, 33, 34, 34, 34, 33, 33, 37, 28, 25, 29, 28]",2115.283027390103,175.0,1
"[31, 32, 31, 34, 33, 34, 34, 33, 34, 34, 34, 33, 34, 35, 29, 25, 29, 28]",2104.135776784245,176.25,0
"[31, 32, 31, 34, 33, 34, 34, 33, 34, 34, 34, 33, 33, 36, 29, 25, 29, 28]",2103.4800125851607,177.5,0
"[31, 32, 31, 34, 33, 34, 34, 33, 34, 34, 34, 33, 32, 36, 30, 25, 29, 28]",2095.0311300816866,180.0,0
"[31, 32, 31, 34, 33, 34, 34, 33, 34, 34, 34, 33, 31, 36, 31, 25, 29, 28]",2089.898994674292,182.5,0
"[31, 32, 31, 34, 33, 33, 35, 33, 34, 34, 34, 33, 31, 36, 31, 25, 29, 28]",2089.898994674292,182.5,1
"[31, 32, 31, 34, 33, 33, 35, 33, 34, 34, 34, 33, 31, 36, 31, 25, 29, 28]",2089.898994674292,182.5,1
"[31, 32, 31, 34, 33, 34, 34, 33, 34, 34, 34, 33, 31, 35, 32, 25, 29, 28]",2082.2311659725583,183.75,0
"[31, 32, 31, 34, 33, 34, 34, 33, 34, 34, 34, 33, 31, 34, 33, 25, 29, 28]",2076.9330092157484,185.0,0
"[31, 32, 31, 34, 33, 34, 34, 33, 34, 34, 34, 33, 30, 34, 34, 25, 29, 28]",2076.9330092157484,185.0,1
"[31, 32, 31, 33, 33, 35, 34, 33, 34, 34, 34, 33, 31, 34, 33, 25, 29, 28]",2076.9330092157484,185.0,1
"[31, 32, 31, 33, 33, 35, 34, 33, 34, 34, 34, 33, 31, 34, 33, 25, 29, 28]",2076.9330092157484,185.0,1
"[31, 32, 31, 33, 33, 35, 34, 33, 34, 34, 34, 33, 31, 34, 33, 25, 29, 28]",2076.9330092157484,185.0,1
"[31, 32, 31, 34, 33, 34, 34, 32, 34, 35, 34, 33, 31, 34, 33, 25, 29, 28]",2076.9330092157484,185.0,1
"[31, 32, 31, 34, 33, 34, 34, 33, 34, 34, 34, 33, 31, 34, 33, 24, 30, 28]",2076.9330092157484,185.0,1
"[31, 32, 30, 34, 34, 34, 34, 33, 34, 34, 34, 33, 31, 34, 33, 25, 29, 28]",2076.9330092157484,185.0,1
"[31, 32, 31, 33, 33, 35, 34, 33, 34, 34, 34, 33, 31, 34, 33, 25, 29, 28]",2076.9330092157484,185.0,1
"[31, 31, 32, 34, 33, 34, 34, 33, 34, 34, 34, 33, 31, 34, 33, 25, 29, 28]",2076.9330092157484,185.0,1
"[31, 32, 30, 34, 34, 34, 34, 33, 34, 34, 34, 33, 31, 34, 33, 25, 29, 28]",2076.9330092157484,185.0,1
"[31, 32, 31, 33, 33, 35, 34, 33, 34, 34, 34, 33, 31, 34, 33, 25, 29, 28]",2076.9330092157484,185.0,1
"[31, 32, 31, 33, 33, 35, 34, 33, 34, 34, 34, 33, 31, 34, 33, 25, 29, 28]",2076.9330092157484,185.0,1
"[31, 32, 30, 34, 34, 34, 34, 33, 34, 34, 34, 33, 31, 34, 33, 25, 29, 28]",2076.9330092157484,185.0,1
"[31, 32, 31, 33, 34, 34, 34, 33, 34, 34, 34, 33, 31, 34, 33, 25, 29, 28]",2076.9330092157484,185.0,1
"[31, 32, 31, 33, 34, 34, 34, 33, 34, 34, 34, 33, 31, 34, 33, 25, 29, 28]",2076.9330092157484,185.0,1
"[31, 32, 30, 35, 33, 34, 34, 33, 34, 34, 34, 33, 31, 34, 33, 25, 29, 28]",2076.9330092157484,185.0,1
"[31, 32, 30, 34, 34, 34, 34, 33, 34, 34, 34, 33, 31, 34, 33, 25, 29, 28]",2076.9330092157484,185.0,1
"[31, 32, 31, 34, 33, 34, 34, 33, 34, 34, 34, 33, 31, 34, 33, 24, 29, 29]",2076.9330092157484,185.0,1
"[31, 32, 30, 35, 33, 34, 34, 33, 34, 34, 34, 33, 31, 34, 33, 25, 29, 28]",2076.9330092157484,185.0,1
"[31, 32, 31, 33, 34, 34, 34, 33, 34, 34, 34, 33, 31, 34, 33, 25, 29, 28]",2076.9330092157484,185.0,1
"[31, 32, 31, 33, 34, 34, 34, 33, 34, 34, 34, 33, 31, 34, 33, 25, 29, 28]",2079.4566988554784,186.25,0
"[31, 31, 31, 34, 34, 34, 34, 33, 34, 34, 34, 33, 31, 34, 33, 25, 29, 28]",2079.4566988554784,186.25,1
"[31, 32, 31, 33, 33, 35, 34, 33, 34, 34, 34, 33, 31, 34, 33, 25, 29, 28]",2079.4566988554784,186.25,1
"[31, 32, 31, 33, 34, 34, 33, 33, 35, 34, 34, 33, 31, 34, 33, 25, 29, 28]",2079.4566988554784,186.25,1
"[31, 32, 31, 33, 33, 34, 35, 33, 34, 34, 34, 33, 31, 34, 33, 25, 29, 28]",2079.4566988554784,186.25,1
"[31, 32, 31, 33, 34, 34, 33, 34, 34, 34, 34, 33, 31, 34, 33, 25, 29, 28]",2079.4566988554784,186.25,1
"[31, 32, 31, 32, 35, 34, 34, 33, 34, 34, 34, 33, 31, 34, 33, 25, 29, 28]",2079.4566988554784,186.25,1
"[31, 32, 31, 33, 33, 34, 35, 33, 34, 34, 34, 33, 31, 34, 33, 25, 29, 28]",2079.4566988554784,186.25,1
"[31, 32, 31, 32, 35, 34, 34, 33, 34, 34, 34, 33, 31, 34, 33, 25, 29, 28]",2079.4566988554784,186.25,1
"[31, 32, 31, 33, 33, 34, 35, 33, 34, 34, 34, 33, 31, 34, 33, 25, 29, 28]",2079.4566988554784,186.25,1
"[31, 32, 31, 33, 34, 34, 34, 33, 34, 34, 33, 34, 31, 34, 33, 25, 29, 28]",2077.136375026086,187.5,0
"[31, 32, 31, 32, 35, 34, 34, 33, 34, 34, 33, 34, 31, 34, 33, 25, 29, 28]",2077.136375026086,187.5,1
"[31, 32, 31, 33, 34, 34, 34, 32, 35, 34, 33, 34, 31, 34, 33, 25, 29, 28]",2077.136375026086,187.5,1
"[31, 32, 31, 32, 35, 34, 34, 33, 34, 34, 33, 34, 31, 34, 33, 25, 29, 28]",2077.136375026086,187.5,1
"[31, 32, 31, 33, 33, 34, 35, 33, 34, 34, 33, 34, 31, 34, 33, 25, 29, 28]",2077.136375026086,187.5,1
"[31, 32, 31, 32, 34, 35, 34, 33, 34, 34, 33, 34, 31, 34, 33, 25, 29, 28]",2077.136375026086,187.5,1
"[31, 32, 30, 33, 35, 34, 34, 33, 34, 34, 33, 34, 31, 34, 33, 25, 29, 28]",2077.136375026086,187.5,1
"[30, 32, 32, 33, 34, 34, 34, 33, 34, 34, 33, 34, 31, 34, 33, 25, 29, 28]",2077.136375026086,187.5,1
"[31, 32, 31, 33, 34, 34, 34, 33, 34, 34, 33, 34, 31, 34, 33, 25, 28, 29]",2076.1252284069806,188.75,0
"[31, 32, 31, 33, 33, 34, 35, 33, 34, 34, 33, 34, 31, 34, 33, 25, 28, 29]",2076.1252284069806,188.75,1
"[31, 32, 31, 32, 35, 34, 34, 33, 34, 34, 33, 34, 31, 34, 33, 25, 28, 29]",2076.1252284069806,188.75,1
"[31, 32, 31, 32, 35, 34, 34, 33, 34, 34, 33, 34, 31, 34, 33, 25, 28, 29]",2076.1252284069806,188.75,1
"[31, 32, 31, 33, 33, 34, 35, 33, 34, 34, 33, 34, 31, 34, 33, 25, 28, 29]",2076.1252284069806,188.75,1
"[31, 32, 31, 32, 34, 35, 34, 33, 34, 34, 33, 34, 31, 34, 33, 25, 28, 29]",2076.1252284069806,188.75,1
"[31, 32, 31, 32, 35, 34, 34, 33, 34, 34, 33, 34, 31, 34, 33, 25, 28, 29]",2076.1252284069806,188.75,1
"[31, 32, 31, 33, 33, 34, 35, 33, 34, 34, 33, 34, 31, 34, 33, 25, 28, 29]",2076.1252284069806,188.75,1
"[31, 32, 30, 33, 35, 34, 34, 33, 34, 34, 33, 34, 31, 34, 33, 25, 28, 29]",2076.1252284069806,188.75,1
"[31, 32, 31, 32, 35, 34, 34, 33, 34, 34, 33, 34, 31, 34, 33, 25, 28, 29]",2076.1252284069806,188.75,1
"[31, 32, 31, 33, 34, 34, 34, 33, 34, 34, 33, 33, 32, 34, 33, 25, 28, 29]",2073.1180769085645,190.0,0
"[31, 32, 31, 33, 34, 34, 34, 33, 34, 34, 33, 33, 32, 34, 33, 24, 28, 30]",2073.1180769085645,190.0,1
"[31, 32, 30, 34, 34, 34, 34, 33, 34, 34, 33, 33, 32, 34, 33, 25, 28, 29]",2073.1180769085645,190.0,1
"[31, 32, 31, 32, 34, 35, 34, 33, 34, 34, 33, 33, 32, 34, 33, 25, 28, 29]",2073.1180769085645,190.0,1
"[31, 32, 31, 32, 34, 35, 34, 33, 34, 34, 33, 33, 32, 34, 33, 25, 28, 29]",2073.1180769085645,190.0,1
"[31, 32, 31, 32, 34, 35, 34, 33, 34, 34, 33, 33, 32, 34, 33, 25, 28, 29]",2073.1180769085645,190.0,1
"[31, 32, 31, 33, 34, 34, 34, 32, 34, 35, 33, 33, 32, 34, 33, 25, 28, 29]",2073.1180769085645,190.0,1
"[31, 32, 31, 32, 34, 35, 34, 33, 34, 34, 33, 33, 32, 34, 33, 25, 28, 29]",2073.1180769085645,190.0,1
"[31, 32, 31, 33, 34, 34, 33, 33, 35, 34, 33, 33, 32, 34, 33, 25, 28, 29]",2073.1180769085645,190.0,1
"[31, 32, 31, 32, 34, 35, 34, 33, 34, 34, 33, 33, 32, 34, 33, 25, 28, 29]",2073.1180769085645,190.0,1
"[31, 32, 31, 33, 34, 34, 34, 33, 34, 34, 33, 33, 31, 34, 34, 25, 28, 29]",2072.173164143037,192.5,0
"[31, 32, 31, 33, 33, 35, 34, 33, 34, 34, 33, 33, 31, 34, 34, 25, 28, 29]",2072.173164143037,192.5,1
"[31, 32, 31, 33, 34, 34, 34, 33, 34, 34, 33, 33, 31, 34, 34, 25, 27, 30]",2072.173164143037,192.5,1
"[31, 32, 31, 33, 33, 35, 34, 33, 34, 34, 33, 33, 31, 34, 34, 25, 28, 29]",2072.173164143037,192.5,1
"[31, 32, 31, 32, 35, 34, 34, 33, 34, 34, 33, 33, 31, 34, 34, 25, 28, 29]",2072.173164143037,192.5,1
"[30, 33, 31, 33, 34, 34, 34, 33, 34, 34, 33, 33, 31, 34, 34, 25, 28, 29]",2072.173164143037,192.5,1
"[31, 32, 31, 32, 34, 35, 34, 33, 34, 34, 33, 33, 31, 34, 34, 25, 28, 29]",2072.173164143037,192.5,1
"[31, 32, 31, 33, 34, 34, 34, 33, 34, 34, 33, 33, 30, 35, 34, 25, 28, 29]",2072.173164143037,192.5,1
"[31, 32, 31, 33, 33, 34, 35, 33, 34, 34, 33, 33, 31, 34, 34, 25, 28, 29]",2072.173164143037,192.5,1
"[31, 32, 31, 33, 33, 35, 34, 33, 34, 34, 33, 33, 31, 34, 34, 25, 28, 29]",2072.173164143037,192.5,1
"[31, 32, 31, 32, 34, 35, 34, 33, 34, 34, 33, 33, 31, 34, 34, 25, 28, 29]",2072.173164143037,192.5,1
"[31, 32, 31, 32, 35, 34, 34, 33, 34, 34, 33, 33, 31, 34, 34, 25, 28, 29]",2072.173164143037,192.5,1
"[31, 31, 31, 34, 34, 34, 34, 33, 34, 34, 33, 33, 31, 34, 34, 25, 28, 29]",2072.173164143037,192.5,1
"[31, 32, 31, 33, 33, 35, 34, 33, 34, 34, 33, 33, 31, 34, 34, 25, 28, 29]",2072.173164143037,192.5,1
"[31, 32, 31, 33, 34, 34, 33, 33, 35, 34, 33, 33, 31, 34, 34, 25, 28, 29]",2072.173164143037,192.5,1
"[31, 32, 31, 33, 34, 34, 34, 33, 34, 34, 33, 33, 30, 35, 34, 25, 28, 29]",2072.173164143037,192.5,1
"[31, 32, 31, 32, 35, 34, 34, 33, 34, 34, 33, 33, 31, 34, 34, 25, 28, 29]",2072.173164143037,192.5,1
"[31, 32, 31, 32, 34, 35, 34, 33, 34, 34, 33, 33, 31, 34, 34, 25, 28, 29]",2072.173164143037,192.5,1
"[31, 32, 31, 33, 33, 35, 34, 33, 34, 34, 33, 33, 31, 34, 34, 25, 28, 29]",2072.173164143037,192.5,1
"[31, 31, 31, 34, 34, 34, 34, 33, 34, 34, 33, 33, 31, 34, 34, 25, 28, 29]",2072.173164143037,192.5,1
"[31, 32, 31, 32, 35, 34, 34, 33, 34, 34, 33, 33, 31, 34, 34, 25, 28, 29]",2072.173164143037,192.5,1
"[31, 32, 30, 34, 34, 34, 34, 33, 34, 34, 33, 33, 31, 34, 34, 25, 28, 29]",2072.173164143037,192.5,1
"[31, 32, 31, 33, 33, 35, 34, 33, 34, 34, 33, 33, 31, 34, 34, 25, 28, 29]",2072.173164143037,192.5,1
"[31, 32, 31, 33, 33, 35, 34, 33, 34, 34, 33, 33, 31, 34, 34, 25, 28, 29]",2072.173164143037,192.5,1
"[31, 32, 31, 33, 34, 34, 34, 33, 34, 34, 33, 33, 31, 33, 34, 26, 28, 29]",2060.765666159507,195.0,0
"[31, 32, 31, 32, 34, 35, 34, 33, 34, 34, 33, 33, 31, 33, 34, 26, 28, 29]",2060.765666159507,195.0,1
"[31, 32, 31, 32, 34, 35, 34, 33, 34, 34, 33, 33, 31, 33, 34, 26, 28, 29]",2060.765666159507,195.0,1
"[31, 32, 31, 33, 34, 34, 34, 33, 34, 34, 33, 33, 31, 33, 34, 25, 29, 29]",2060.765666159507,195.0,1
"[31, 32, 31, 33, 33, 35, 34, 33, 34, 34, 33, 33, 31, 33, 34, 26, 28, 29]",2060.765666159507,195.0,1
"[31, 32, 31, 33, 34, 33, 35, 33, 34, 34, 33, 33, 31, 33, 34, 26, 28, 29]",2060.765666159507,195.0,1
"[31, 32, 31, 32, 35, 34, 34, 33, 34, 34, 33, 33, 31, 33, 34, 26, 28, 29]",2060.765666159507,195.0,1
"[31, 32, 31, 32, 34, 35, 34, 33, 34, 34, 33, 33, 31, 33, 34, 26, 28, 29]",2060.765666159507,195.0,1
"[31, 32, 31, 32, 34, 35, 34, 33, 34, 34, 33, 33, 31, 33, 34, 26, 28, 29]",2060.765666159507,195.0,1
"[31, 32, 31, 33, 34, 34, 34, 33, 34, 33, 33, 34, 31, 33, 34, 26, 28, 29]",2057.8700571966833,197.5,0
"[31, 32, 31, 32, 34, 35, 34, 33, 34, 33, 33, 34, 31, 33, 34, 26, 28, 29]",2057.8700571966833,197.5,1
"[31, 32, 31, 33, 33, 34, 35, 33, 34, 33, 33, 34, 31, 33, 34, 26, 28, 29]",2057.8700571966833,197.5,1
"[31, 32, 31, 33, 33, 35, 34, 33, 34, 33, 33, 34, 31, 33, 34, 26, 28, 29]",2057.8700571966833,197.5,1
"[31, 32, 31, 33, 33, 35, 34, 33, 34, 33, 33, 34, 31, 33, 34, 26, 28, 29]",2057.8700571966833,197.5,1
"[31, 32, 31, 32, 35, 34, 34, 33, 34, 33, 33, 34, 31, 33, 34, 26, 28, 29]",2057.8700571966833,197.5,1
"[31, 32, 31, 32, 34, 35, 34, 33, 34, 33, 33, 34, 31, 33, 34, 26, 28, 29]",2057.8700571966833,197.5,1
"[31, 32, 31, 32, 34, 35, 34, 33, 34, 33, 33, 34, 31, 33, 34, 26, 28, 29]",2057.8700571966833,197.5,1
"[31, 32, 31, 33, 34, 34, 34, 33, 34, 32, 34, 34, 31, 33, 34, 26, 28, 29]",2057.8700571966833,197.5,1
"[30, 33, 31, 33, 34, 34, 34, 33, 34, 33, 33, 34, 31, 33, 34, 26, 28, 29]",2057.8700571966833,197.5,1
"[31, 32, 31, 33, 33, 34, 35, 33, 34, 33, 33, 34, 31, 33, 34, 26, 28, 29]",2057.8700571966833,197.5,1
"[31, 32, 31, 33, 33, 34, 35, 33, 34, 33, 33, 34, 31, 33, 34, 26, 28, 29]",2057.8700571966833,197.5,1
"[31, 31, 31, 34, 34, 34, 34, 33, 34, 33, 33, 34, 31, 33, 34, 26, 28, 29]",2057.8700571966833,197.5,1
"[31, 32, 31, 33, 33, 35, 34, 33, 34, 33, 33, 34, 31, 33, 34, 26, 28, 29]",2057.8700571966833,197.5,1
"[31, 32, 31, 32, 35, 34, 34, 33, 34, 33, 33, 34, 31, 33, 34, 26, 28, 29]",2057.8700571966833,197.5,1
"[31, 32, 31, 32, 34, 35, 34, 33, 34, 33, 33, 34, 31, 33, 34, 26, 28, 29]",2057.8700571966833,197.5,1
"[31, 32, 31, 33, 33, 34, 35, 33, 34, 33, 33, 34, 31, 33, 34, 26, 28, 29]",2057.8700571966833,197.5,1
"[31, 32, 31, 32, 35, 34, 34, 33, 34, 33, 33, 34, 31, 33, 34, 26, 28, 29]",2057.8700571966833,197.5,1
"[31, 32, 31, 32, 35, 34, 34, 33, 34, 33, 33, 34, 31, 33, 34, 26, 28, 29]",2057.8700571966833,197.5,1
"[31, 32, 31, 33, 34, 34, 34, 32, 35, 33, 33, 34, 31, 33, 34, 26, 28, 29]",2057.8700571966833,197.5,1
"[30, 33, 31, 33, 34, 34, 34, 33, 34, 33, 33, 34, 31, 33, 34, 26, 28, 29]",2062.3504976154795,198.75,0
"[30, 33, 31, 33, 34, 34, 34, 32, 35, 33, 33, 34, 31, 33, 34, 26, 28, 29]",2062.3504976154795,198.75,1
"[30, 33, 30, 34, 34, 34, 34, 33, 34, 33, 33, 34, 31, 33, 34, 26, 28, 29]",2062.3504976154795,198.75,1
"[30, 33, 31, 33, 33, 34, 35, 33, 34, 33, 33, 34, 31, 33, 34, 26, 28, 29]",2062.3504976154795,198.75,1
"[30, 33, 31, 33, 33, 34, 35, 33, 34, 33, 33, 34, 31, 33, 34, 26, 28, 29]",2062.3504976154795,198.75,1
"[30, 33, 31, 32, 34, 35, 34, 33, 34, 33, 33, 34, 31, 33, 34, 26, 28, 29]",2062.3504976154795,198.75,1
"[30, 33, 31, 33, 33, 34, 35, 33, 34, 33, 33, 34, 31, 33, 34, 26, 28, 29]",2062.3504976154795,198.75,1
"[30, 33, 31, 33, 34, 34, 34, 33, 34, 33, 33, 34, 30, 34, 34, 26, 28, 29]",2062.3504976154795,198.75,1
"[30, 33, 31, 33, 34, 34, 34, 33, 34, 33, 33, 34, 31, 33, 33, 26, 29, 29]",2054.5969684793345,201.25,0
"[30, 33, 31, 33, 34, 34, 34, 33, 34, 33, 33, 34, 31, 33, 33, 25, 29, 30]",2054.5969684793345,201.25,1
"[30, 33, 31, 32, 35, 34, 34, 33, 34, 33, 33, 34, 31, 33, 33, 26, 29, 29]",2054.5969684793345,201.25,1
"[29, 34, 31, 33, 34, 34, 34, 33, 34, 33, 33, 34, 31, 33, 33, 26, 29, 29]",2054.5969684793345,201.25,1
"[30, 33, 31, 32, 35, 34, 34, 33, 34, 33, 33, 34, 31, 33, 33, 26, 29, 29]",2054.5969684793345,201.25,1
"[30, 33, 31, 33, 33, 35, 34, 33, 34, 33, 33, 34, 31, 33, 33, 26, 29, 29]",2054.5969684793345,201.25,1
"[30, 33, 31, 32, 35, 34, 34, 33, 34, 33, 33, 34, 31, 33, 33, 26, 29, 29]",2054.5969684793345,201.25,1
"[30, 33, 31, 33, 33, 34, 35, 33, 34, 33, 33, 34, 31, 33, 33, 26, 29, 29]",2054.5969684793345,201.25,1
"[30, 33, 31, 32, 34, 35, 34, 33, 34, 33, 33, 34, 31, 33, 33, 26, 29, 29]",2054.5969684793345,201.25,1
"[30, 33, 31, 33, 33, 35, 34, 33, 34, 33, 33, 34, 31, 33, 33, 26, 29, 29]",2054.5969684793345,201.25,1
"[30, 33, 31, 32, 35, 34, 34, 33, 34, 33, 33, 34, 31, 33, 33, 26, 29, 29]",2054.5969684793345,201.25,1
"[30, 33, 31, 33, 33, 34, 35, 33, 34, 33, 33, 34, 31, 33, 33, 26, 29, 29]",2054.5969684793345,201.25,1
"[30, 33, 31, 32, 35, 34, 34, 33, 34, 33, 33, 34, 31, 33, 33, 26, 29, 29]",2054.5969684793345,201.25,1
"[30, 33, 31, 33, 34, 34, 34, 33, 34, 32, 33, 35, 31, 33, 33, 26, 29, 29]",2054.5969684793345,201.25,1
"[30, 33, 31, 33, 33, 34, 35, 33, 34, 33, 33, 34, 31, 33, 33, 26, 29, 29]",2054.5969684793345,201.25,1
